"","word1","word2","freq"
"1393","day","day",5
"1394","day","just",5
"1395","day","time",5
"1396","day","work",5
"1397","day","year",5
"1398","declined","comment",5
"1399","department","transportation",5
"1400","did","i",5
"1401","didn’t","want",5
"1402","didnt","say",5
"1403","different","i",5
"1404","division","i",5
"1405","does","anyone",5
"1406","doesn’t","matter",5
"1407","doesnt","make",5
"1408","doesnt","need",5
"1409","doesnt","seem",5
"1410","dont","even",5
"1411","dont","make",5
"1412","dont","mean",5
"1413","early","morning",5
"1414","eat","dinner",5
"1415","economic","activity",5
"1416","election","day",5
"1417","else","can",5
"1418","enough","i",5
"1419","even","better",5
"1420","even","worse",5
"1421","ever","i",5
"1422","ever","since",5
"1423","everything","else",5
"1424","excited","new",5
"1425","fall","asleep",5
"1426","fall","love",5
"1427","feel","free",5
"1428","feeling","like",5
"1429","figured","i",5
"1430","first","four",5
"1431","first","heard",5
"1432","first","quarter",5
"1433","first","step",5
"1434","first","three",5
"1435","first","week",5
"1436","for","now",5
"1437","found","i",5
"1438","free","agent",5
"1439","friday","april",5
"1440","friday","morning",5
"1441","full","moon",5
"1442","full","time",5
"1443","fun","i",5
"1444","funeral","home",5
"1445","george","washington",5
"1446","get","around",5
"1447","get","away",5
"1448","get","enough",5
"1449","get","first",5
"1450","get","know",5
"1451","get","something",5
"1452","get","way",5
"1453","gluten","free",5
"1454","go","sleep",5
"1455","god","bless",5
"1456","going","bed",5
"1457","going","come",5
"1458","going","happen",5
"1459","going","see",5
"1460","going","take",5
"1461","going","work",5
"1462","good","night",5
"1463","got","home",5
"1464","gotta","get",5
"1465","grad","school",5
"1466","great","experience",5
"1467","great","place",5
"1468","grilled","cheese",5
"1469","group","people",5
"1470","happen","i",5
"1471","happened","last",5
"1472","happy","i",5
"1473","havent","seen",5
"1474","he","added",5
"1475","he","became",5
"1476","he","even",5
"1477","he","gave",5
"1478","he","spoke",5
"1479","he","wanted",5
"1480","health","benefits",5
"1481","heart","i",5
"1482","help","people",5
"1483","hes","going",5
"1484","hes","still",5
"1485","hey","guys",5
"1486","hey","tony",5
"1487","high","court",5
"1488","high","level",5
"1489","higher","education",5
"1490","holiday","season",5
"1491","hope","see",5
"1492","hope","well",5
"1493","hope","will",5
"1494","hunger","games",5
"1495","husband","i",5
"1496","i","add",5
"1497","i","admit",5
"1498","i","already",5
"1499","i","big",5
"1500","i","born",5
"1501","i","busy",5
"1502","i","completely",5
"1503","i","done",5
"1504","i","eat",5
"1505","i","forgot",5
"1506","i","hadnt",5
"1507","i","have",5
"1508","i","haven’t",5
"1509","i","honor",5
"1510","i","idea",5
"1511","i","kid",5
"1512","i","liked",5
"1513","i","longer",5
"1514","i","mention",5
"1515","i","missed",5
"1516","i","normally",5
"1517","i","opened",5
"1518","i","post",5
"1519","i","quite",5
"1520","i","received",5
"1521","i","recommend",5
"1522","i","stayed",5
"1523","i","surprised",5
"1524","i","tend",5
"1525","i","turned",5
"1526","i","two",5
"1527","i","walk",5
"1528","i","watched",5
"1529","i","writing",5
"1530","i’d","like",5
"1531","i’m","glad",5
"1532","i’m","pretty",5
"1533","id","say",5
"1534","if","cant",5
"1535","if","get",5
"1536","if","love",5
"1537","im","always",5
"1538","im","good",5
"1539","im","making",5
"1540","im","one",5
"1541","im","sad",5
"1542","im","surprised",5
"1543","im","tired",5
"1544","im","watching",5
"1545","in","end",5
"1546","in","large",5
"1547","in","past",5
"1548","in","the",5
"1549","interesting","see",5
"1550","issued","statement",5
"1551","it","can",5
"1552","it","good",5
"1553","it","looks",5
"1554","it","must",5
"1555","it","nice",5
"1556","it","one",5
"1557","it","says",5
"1558","it","still",5
"1559","it","wasn’t",5
"1560","it’s","good",5
"1561","it’s","hard",5
"1562","job","creation",5
"1563","johnson","said",5
"1564","just","ask",5
"1565","just","found",5
"1566","just","getting",5
"1567","just","look",5
"1568","just","love",5
"1569","just","made",5
"1570","just","need",5
"1571","just","plain",5
"1572","just","right",5
"1573","just","stay",5
"1574","keep","eye",5
"1575","kids","i",5
"1576","know","going",5
"1577","know","good",5
"1578","lake","oswego",5
"1579","large","bowl",5
"1580","large","number",5
"1581","las","vegas",5
"1582","last","day",5
"1583","last","days",5
"1584","last","least",5
"1585","last","months",5
"1586","last","three",5
"1587","late","night",5
"1588","later","i",5
"1589","later","year",5
"1590","law","allows",5
"1591","leave","comment",5
"1592","lemon","juice",5
"1593","let","alone",5
"1594","let","cool",5
"1595","life","good",5
"1596","life","will",5
"1597","like","can",5
"1598","like","last",5
"1599","like","old",5
"1600","like","see",5
"1601","like","think",5
"1602","like","will",5
"1603","little","boy",5
"1604","little","i",5
"1605","lol","rt",5
"1606","long","ago",5
"1607","long","jump",5
"1608","look","around",5
"1609","look","back",5
"1610","look","i",5
"1611","lot","different",5
"1612","lot","i",5
"1613","lot","work",5
"1614","love","see",5
"1615","loved","ones",5
"1616","made","great",5
"1617","made","i",5
"1618","made","love",5
"1619","made","one",5
"1620","make","happen",5
"1621","make","i",5
"1622","make","just",5
"1623","makes","wonder",5
"1624","matter","i",5
"1625","may","able",5
"1626","may","st",5
"1627","may","want",5
"1628","maybe","one",5
"1629","me","i",5
"1630","michigan","state",5
"1631","might","get",5
"1632","might","just",5
"1633","million","million",5
"1634","minutes","later",5
"1635","mom","dad",5
"1636","month","i",5
"1637","months","months",5
"1638","mother’s","day",5
"1639","move","forward",5
"1640","much","worse",5
"1641","must","keep",5
"1642","my","father",5
"1643","native","americans",5
"1644","needless","say",5
"1645","never","happened",5
"1646","new","computer",5
"1647","new","mexico",5
"1648","new","wave",5
"1649","new","world",5
"1650","next","years",5
"1651","north","american",5
"1652","not","exactly",5
"1653","not","mention",5
"1654","nothing","else",5
"1655","nothing","wrong",5
"1656","now","even",5
"1657","now","live",5
"1658","number","i",5
"1659","often","i",5
"1660","okay","i",5
"1661","old","man",5
"1662","omg","i",5
"1663","on","saturday",5
"1664","on","sunday",5
"1665","on","top",5
"1666","one","it",5
"1667","one","might",5
"1668","one","really",5
"1669","one","run",5
"1670","one","step",5
"1671","one","team",5
"1672","one","week",5
"1673","part","i",5
"1674","past","year",5
"1675","patricks","day",5
"1676","people","say",5
"1677","people","see",5
"1678","people","world",5
"1679","per","second",5
"1680","per","year",5
"1681","person","i",5
"1682","phone","number",5
"1683","pleaded","guilty",5
"1684","please","contact",5
"1685","please","dont",5
"1686","point","view",5
"1687","points","rebounds",5
"1688","possible","the",5
"1689","pretty","well",5
"1690","project","i",5
"1691","public","library",5
"1692","public","sector",5
"1693","quite","bit",5
"1694","r","u",5
"1695","ready","go",5
"1696","real","good",5
"1697","really","enjoy",5
"1698","really","excited",5
"1699","really","hope",5
"1700","reasons","i",5
"1701","recent","weeks",5
"1702","recently","i",5
"1703","records","show",5
"1704","red","carpet",5
"1705","regular","season",5
"1706","roman","catholic",5
"1707","rt","if",5
"1708","rt","im",5
"1709","rt","the",5
"1710","s","s",5
"1711","sad","see",5
"1712","said","city",5
"1713","said","dr",5
"1714","said","friday",5
"1715","said","many",5
"1716","said","so",5
"1717","said","there",5
"1718","said","this",5
"1719","said","when",5
"1720","san","antonio",5
"1721","san","bruno",5
"1722","san","jose",5
"1723","santa","cruz",5
"1724","saudi","arabia",5
"1725","saw","i",5
"1726","say","hi",5
"1727","second","period",5
"1728","second","round",5
"1729","second","third",5
"1730","see","us",5
"1731","see","world",5
"1732","senior","year",5
"1733","sesame","oil",5
"1734","several","new",5
"1735","sf","br",5
"1736","show","last",5
"1737","since","ive",5
"1738","since","last",5
"1739","six","weeks",5
"1740","so","good",5
"1741","social","work",5
"1742","sort","thing",5
"1743","south","carolina",5
"1744","st","patricks",5
"1745","star","trek",5
"1746","started","i",5
"1747","state","department",5
"1748","state","law",5
"1749","stem","cells",5
"1750","story","just",5
"1751","street","th",5
"1752","suffice","say",5
"1753","take","place",5
"1754","tax","increase",5
"1755","tax","increases",5
"1756","tea","party",5
"1757","team","will",5
"1758","th","annual",5
"1759","th","district",5
"1760","th","grade",5
"1761","thank","u",5
"1762","thats","great",5
"1763","thats","just",5
"1764","the","area",5
"1765","the","blues",5
"1766","the","child",5
"1767","the","driver",5
"1768","the","federal",5
"1769","the","following",5
"1770","the","good",5
"1771","the","men",5
"1772","the","number",5
"1773","the","point",5
"1774","the","program",5
"1775","the","rock",5
"1776","the","secret",5
"1777","the","story",5
"1778","the","team",5
"1779","there","nothing",5
"1780","there","times",5
"1781","theres","nothing",5
"1782","theres","one",5
"1783","they","made",5
"1784","they","said",5
"1785","thing","know",5
"1786","things","can",5
"1787","this","morning",5
"1788","three","decades",5
"1789","time","and",5
"1790","time","spent",5
"1791","tonight","i",5
"1792","treasury","department",5
"1793","try","get",5
"1794","tuesday","night",5
"1795","tv","show",5
"1796","twitter","i",5
"1797","two","books",5
"1798","two","new",5
"1799","two","seasons",5
"1800","u","follow",5
"1801","u","know",5
"1802","us","will",5
"1803","want","live",5
"1804","want","use",5
"1805","waste","time",5
"1806","way","home",5
"1807","we","excited",5
"1808","we","love",5
"1809","we","wanted",5
"1810","week","later",5
"1811","weekend","i",5
"1812","welcome","back",5
"1813","well","done",5
"1814","well","im",5
"1815","went","back",5
"1816","west","coast",5
"1817","whats","going",5
"1818","when","will",5
"1819","whole","new",5
"1820","wife","i",5
"1821","will","add",5
"1822","will","allow",5
"1823","will","become",5
"1824","will","happy",5
"1825","will","held",5
"1826","will","include",5
"1827","will","know",5
"1828","will","last",5
"1829","will","love",5
"1830","will","next",5
"1831","will","provide",5
"1832","will","say",5
"1833","will","serve",5
"1834","will","still",5
"1835","work","done",5
"1836","work","now",5
"1837","work","together",5
"1838","worked","well",5
"1839","world","know",5
"1840","world","series",5
"1841","would","love",5
"1842","write","book",5
"1843","writing","i",5
"1844","yeah","yeah",5
"1845","year","since",5
"1846","year","this",5
"1847","years","earlier",5
"1848","years","now",5
"1849","years","the",5
"1850","yes","thats",5
"1851","yesterday","i",5
"1852","york","—",5
"1853","york","ny",5
"1854","you","can’t",5
"1855","a","big",4
"1856","a","girl",4
"1857","a","group",4
"1858","a","pair",4
"1859","a","recent",4
"1860","—","in",4
"1861","“","is”",4
"1862","“i","just",4
"1863","able","see",4
"1864","academic","achievement",4
"1865","academy","awards",4
"1866","add","salt",4
"1867","added","little",4
"1868","ahead","time",4
"1869","al","qaeda",4
"1870","allow","us",4
"1871","almost","certainly",4
"1872","already","know",4
"1873","also","allow",4
"1874","also","available",4
"1875","also","can",4
"1876","also","good",4
"1877","also","issued",4
"1878","also","told",4
"1879","also","used",4
"1880","always","seems",4
"1881","always","will",4
"1882","american","airlines",4
"1883","and","came",4
"1884","and","hes",4
"1885","and","just",4
"1886","and","know",4
"1887","announced","last",4
"1888","another","great",4
"1889","answered","questions",4
"1890","anyone","know",4
"1891","april","pm",4
"1892","arizona","state",4
"1893","around","globe",4
"1894","around","one",4
"1895","around","time",4
"1896","around","town",4
"1897","arrested","outstanding",4
"1898","ask","question",4
"1899","asked","help",4
"1900","asked","i",4
"1901","attorneys","office",4
"1902","away","home",4
"1903","awesome","i",4
"1904","back","just",4
"1905","back","time",4
"1906","bad","idea",4
"1907","barnes","noble",4
"1908","be","careful",4
"1909","be","sure",4
"1910","beastie","boys",4
"1911","become","part",4
"1912","began","working",4
"1913","believe","can",4
"1914","belle","isle",4
"1915","benefits","can",4
"1916","best","friends",4
"1917","best","job",4
"1918","best","known",4
"1919","best","thing",4
"1920","best","time",4
"1921","better","time",4
"1922","big","screen",4
"1923","big","show",4
"1924","bin","laden",4
"1925","birthday","cards",4
"1926","bit","like",4
"1927","body","mind",4
"1928","box","office",4
"1929","break","i",4
"1930","bring","back",4
"1931","bruce","said",4
"1932","bucket","list",4
"1933","building","the",4
"1934","but","first",4
"1935","but","just",4
"1936","but","know",4
"1937","but","now",4
"1938","but","one",4
"1939","but","still",4
"1940","but","year",4
"1941","call","us",4
"1942","campaign","finance",4
"1943","can","benefit",4
"1944","can","bring",4
"1945","can","cause",4
"1946","can","enter",4
"1947","can","learn",4
"1948","can","never",4
"1949","can","play",4
"1950","can","provide",4
"1951","can","sit",4
"1952","can","stop",4
"1953","can","sure",4
"1954","can","u",4
"1955","can","walk",4
